quarter_day,feature,shap_value,updated_at
2024Q3_day3,guidance surprise pct,1.527166391,2026-04-30 38:31:0
2024Q3_day3,guidance eps,0.956750319,2026-04-30 38:31:0
2024Q3_day3,china rev yoy,-0.110783142,2026-04-30 38:31:0
2024Q3_day3,revenue qoq,0.04301654,2026-04-30 38:31:0
2024Q3_day3,beta sp500,-0.53287057,2026-04-30 38:31:0
2024Q3_day3,beta sp500 it,0.122595843,2026-04-30 38:31:0
2024Q3_day3,beta nasdaq,-0.308811452,2026-04-30 38:31:0
2024Q3_day3,cadence return 30d,-0.405801086,2026-04-30 38:31:0
2024Q3_day3,siemens return 30d,-0.456707756,2026-04-30 38:31:0
2024Q3_day3,vix,0.156344187,2026-04-30 38:31:0
2024Q3_day3,vix change 30d,-0.714631697,2026-04-30 38:31:0
2024Q3_day3,high volatility,0.366863855,2026-04-30 38:31:0
2024Q3_day3,cpi,-0.160740439,2026-04-30 38:31:0
2024Q3_day3,unemployment rate,-0.512207387,2026-04-30 38:31:0
2024Q3_day3,analyst sentiment score,-1.169914664,2026-04-30 38:31:0
2024Q3_day3,analyst consensus strength,0.370743486,2026-04-30 38:31:0
2024Q3_day3,analyst bullish ratio,-0.046769453,2026-04-30 38:31:0
2024Q3_day4,analyst bearish ratio,-0.164486189,2026-04-30 38:31:0
2024Q3_day4,analyst coverage,0.048005468,2026-04-30 38:31:0
2024Q3_day4,analyst rating momentum,0.150534821,2026-04-30 38:31:0
2024Q3_day4,analyst positive momentum,0.335219645,2026-04-30 38:31:0
2024Q3_day4,analyst price target upside,0.439699846,2026-04-30 38:31:0
2024Q3_day4,reaction days,0.078046271,2026-04-30 38:31:0
2024Q3_day4,cortex sentiment,-1.295628612,2026-04-30 38:31:0
2024Q3_day4,earnings surprise pct,0.551920903,2026-04-30 38:31:0
2024Q3_day4,actual eps,0.956168304,2026-04-30 38:31:0
2024Q3_day4,operating margin,-0.289127678,2026-04-30 38:31:0
2024Q3_day4,guidance surprise pct,0.225709451,2026-04-30 38:31:0
2024Q3_day4,guidance eps,1.006272729,2026-04-30 38:31:0
2024Q3_day4,china rev yoy,-0.014595705,2026-04-30 38:31:0
2024Q3_day4,revenue qoq,0.009839099,2026-04-30 38:31:0
2024Q3_day4,beta sp500,-0.2275486,2026-04-30 38:31:0
2024Q3_day4,beta sp500 it,-0.069120214,2026-04-30 38:31:0
2024Q3_day4,beta nasdaq,-0.277269943,2026-04-30 38:31:0
2024Q3_day4,cadence return 30d,0.267059523,2026-04-30 38:31:0
2024Q3_day4,siemens return 30d,0.3105748,2026-04-30 38:31:0
2024Q3_day4,vix,-1.323093931,2026-04-30 38:31:0
2024Q3_day4,vix change 30d,-0.86475543,2026-04-30 38:31:0
2024Q3_day4,high volatility,-1.148264628,2026-04-30 38:31:0
2024Q3_day4,cpi,-0.19500718,2026-04-30 38:31:0
2024Q3_day4,unemployment rate,-0.025031391,2026-04-30 38:31:0
2024Q3_day4,analyst sentiment score,-1.369787132,2026-04-30 38:31:0
2024Q3_day4,analyst consensus strength,-0.276557944,2026-04-30 38:31:0
2024Q3_day4,analyst bullish ratio,-0.301187212,2026-04-30 38:31:0
2024Q3_day5,analyst bearish ratio,0.062180199,2026-04-30 38:31:0
2024Q3_day5,analyst coverage,0.020803301,2026-04-30 38:31:0
2024Q3_day5,analyst rating momentum,-0.216521266,2026-04-30 38:31:0
2024Q3_day5,analyst positive momentum,0.053046262,2026-04-30 38:31:0
2024Q3_day5,analyst price target upside,0.040663983,2026-04-30 38:31:0
2024Q3_day5,reaction days,0.095668978,2026-04-30 38:31:0
2024Q3_day5,cortex sentiment,0.504071254,2026-04-30 38:31:0
2024Q3_day5,earnings surprise pct,1.604276631,2026-04-30 38:31:0
2024Q3_day5,actual eps,0.020251258,2026-04-30 38:31:0
2024Q3_day5,operating margin,0.248919725,2026-04-30 38:31:0
2024Q3_day5,guidance surprise pct,1.286837933,2026-04-30 38:31:0
2024Q3_day5,guidance eps,0.111042027,2026-04-30 38:31:0
2024Q3_day5,china rev yoy,0.245633293,2026-04-30 38:31:0
2024Q3_day5,revenue qoq,0.461379576,2026-04-30 38:31:0
2024Q3_day5,beta sp500,-0.336763442,2026-04-30 38:31:0
2024Q3_day5,beta sp500 it,-0.275250846,2026-04-30 38:31:0
2024Q3_day5,beta nasdaq,0.30529844,2026-04-30 38:31:0
2024Q3_day5,cadence return 30d,0.081448593,2026-04-30 38:31:0
2024Q3_day5,siemens return 30d,0.165442883,2026-04-30 38:31:0
2024Q3_day5,vix,-0.229705392,2026-04-30 38:31:0
2024Q3_day5,vix change 30d,-0.20465204,2026-04-30 38:31:0
2024Q3_day5,high volatility,-1.063236064,2026-04-30 38:31:0
2024Q3_day5,cpi,0.314195312,2026-04-30 38:31:0
2024Q3_day5,unemployment rate,0.350876998,2026-04-30 38:31:0
2024Q3_day5,analyst sentiment score,-0.637634446,2026-04-30 38:31:0
2024Q3_day5,analyst consensus strength,-0.013043085,2026-04-30 38:31:0
2024Q3_day5,analyst bullish ratio,-0.459332251,2026-04-30 38:31:0
2024Q3_day6,analyst bearish ratio,0.154276427,2026-04-30 38:31:0
2024Q3_day6,analyst coverage,0.171617233,2026-04-30 38:31:0
2024Q3_day6,analyst rating momentum,-0.018657305,2026-04-30 38:31:0
2024Q3_day6,analyst positive momentum,0.337306008,2026-04-30 38:31:0
2024Q3_day6,analyst price target upside,0.083184554,2026-04-30 38:31:0
2024Q3_day6,reaction days,0.262921185,2026-04-30 38:31:0
2024Q3_day6,cortex sentiment,-1.111798603,2026-04-30 38:31:0
2024Q3_day6,earnings surprise pct,0.785868709,2026-04-30 38:31:0
2024Q3_day6,actual eps,0.695387445,2026-04-30 38:31:0
2024Q3_day6,operating margin,0.067592377,2026-04-30 38:31:0
2024Q3_day6,guidance surprise pct,0.578283843,2026-04-30 38:31:0
2024Q3_day6,guidance eps,0.721116443,2026-04-30 38:31:0
2024Q3_day6,china rev yoy,0.247814151,2026-04-30 38:31:0
2024Q3_day6,revenue qoq,-0.131029271,2026-04-30 38:31:0
2024Q3_day6,beta sp500,-0.48197313,2026-04-30 38:31:0
2024Q3_day6,beta sp500 it,0.524875171,2026-04-30 38:31:0
2024Q3_day6,beta nasdaq,0.414436224,2026-04-30 38:31:0
2024Q3_day6,cadence return 30d,-0.387678809,2026-04-30 38:31:0
2024Q3_day6,siemens return 30d,0.206912342,2026-04-30 38:31:0
2024Q3_day6,vix,-0.651487385,2026-04-30 38:31:0
2024Q3_day6,vix change 30d,-0.268256392,2026-04-30 38:31:0
2024Q3_day6,high volatility,-0.252887935,2026-04-30 38:31:0
2024Q3_day6,cpi,-0.07032234,2026-04-30 38:31:0
2024Q3_day6,unemployment rate,-0.2351297,2026-04-30 38:31:0
2024Q3_day6,analyst sentiment score,-0.914324631,2026-04-30 38:31:0
2024Q3_day6,analyst consensus strength,-0.274857575,2026-04-30 38:31:0
2024Q3_day6,analyst bullish ratio,-0.249546662,2026-04-30 38:31:0
2024Q3_day7,analyst bearish ratio,-0.020153487,2026-04-30 38:31:0
2024Q3_day7,analyst coverage,-0.214727997,2026-04-30 38:31:0
2024Q3_day7,analyst rating momentum,0.20461562,2026-04-30 38:31:0
2024Q3_day7,analyst positive momentum,0.446173847,2026-04-30 38:31:0
2024Q3_day7,analyst price target upside,0.033989352,2026-04-30 38:31:0
2024Q3_day7,reaction days,0.1978809,2026-04-30 38:31:0
2024Q3_day7,cortex sentiment,-0.200188934,2026-04-30 38:31:0
2024Q3_day7,earnings surprise pct,1.083201363,2026-04-30 38:31:0
2024Q3_day7,actual eps,0.845573161,2026-04-30 38:31:0
2024Q3_day7,operating margin,0.222804726,2026-04-30 38:31:0
2024Q3_day7,guidance surprise pct,1.089349372,2026-04-30 38:31:0
2024Q3_day7,guidance eps,0.057402547,2026-04-30 38:31:0
2024Q3_day7,china rev yoy,0.260746819,2026-04-30 38:31:0
2024Q3_day7,revenue qoq,0.266187251,2026-04-30 38:31:0
2024Q3_day7,beta sp500,-0.228985831,2026-04-30 38:31:0
2024Q3_day7,beta sp500 it,0.011381351,2026-04-30 38:31:0
2024Q3_day7,beta nasdaq,0.204998698,2026-04-30 38:31:0
2024Q3_day7,cadence return 30d,-0.062794146,2026-04-30 38:31:0
2024Q3_day7,siemens return 30d,0.321893414,2026-04-30 38:31:0
2024Q3_day7,vix,0.781936247,2026-04-30 38:31:0
2024Q3_day7,vix change 30d,-0.792993016,2026-04-30 38:31:0
2024Q3_day7,high volatility,-1.090522302,2026-04-30 38:31:0
2024Q3_day7,cpi,0.091145579,2026-04-30 38:31:0
2024Q3_day7,unemployment rate,0.216468752,2026-04-30 38:31:0
2024Q3_day7,analyst sentiment score,-0.638519824,2026-04-30 38:31:0
2024Q3_day7,analyst consensus strength,0.435978199,2026-04-30 38:31:0
2024Q3_day7,analyst bullish ratio,-0.40158174,2026-04-30 38:31:0
2024Q3_day8,analyst bearish ratio,0.207875587,2026-04-30 38:31:0
2024Q3_day8,analyst coverage,-0.181758246,2026-04-30 38:31:0
2024Q3_day8,analyst rating momentum,0.515813372,2026-04-30 38:31:0
2024Q3_day8,analyst positive momentum,0.597754606,2026-04-30 38:31:0
2024Q3_day8,analyst price target upside,-0.003331318,2026-04-30 38:31:0
2024Q3_day8,reaction days,0.040088573,2026-04-30 38:31:0
2024Q3_day8,cortex sentiment,0.015752732,2026-04-30 38:31:0
2024Q3_day8,earnings surprise pct,0.56772161,2026-04-30 38:31:0
2024Q3_day8,actual eps,0.772753269,2026-04-30 38:31:0
2024Q3_day8,operating margin,0.007616526,2026-04-30 38:31:0
2024Q3_day8,guidance surprise pct,-0.351803894,2026-04-30 38:31:0
2024Q3_day8,guidance eps,0.791697352,2026-04-30 38:31:0
2024Q3_day8,china rev yoy,-0.206918332,2026-04-30 38:31:0
2024Q3_day8,revenue qoq,-0.147936847,2026-04-30 38:31:0
2024Q3_day8,beta sp500,0.433089601,2026-04-30 38:31:0
2024Q3_day8,beta sp500 it,-0.376952068,2026-04-30 38:31:0
2024Q3_day8,beta nasdaq,0.243961556,2026-04-30 38:31:0
2024Q3_day8,cadence return 30d,-0.083688879,2026-04-30 38:31:0
2024Q3_day8,siemens return 30d,-0.083928051,2026-04-30 38:31:0
2024Q3_day8,vix,-0.004814052,2026-04-30 38:31:0
2024Q3_day8,vix change 30d,-0.229974353,2026-04-30 38:31:0
2024Q3_day8,high volatility,-0.114693501,2026-04-30 38:31:0
2024Q3_day8,cpi,0.290455398,2026-04-30 38:31:0
2024Q3_day8,unemployment rate,-0.099392515,2026-04-30 38:31:0
2024Q3_day8,analyst sentiment score,-0.867342041,2026-04-30 38:31:0
2024Q3_day8,analyst consensus strength,-0.325545158,2026-04-30 38:31:0
2024Q3_day8,analyst bullish ratio,-0.247623159,2026-04-30 38:31:0
2024Q3_day9,analyst bearish ratio,0.884728328,2026-04-30 38:31:0
2024Q3_day9,analyst coverage,0.373403874,2026-04-30 38:31:0
2024Q3_day9,analyst rating momentum,-0.40532231,2026-04-30 38:31:0
2024Q3_day9,analyst positive momentum,-0.396737387,2026-04-30 38:31:0
2024Q3_day9,analyst price target upside,0.246373212,2026-04-30 38:31:0
2024Q3_day9,reaction days,0.259452959,2026-04-30 38:31:0
2024Q3_day9,cortex sentiment,-0.170669699,2026-04-30 38:31:0
2024Q3_day9,earnings surprise pct,0.647026524,2026-04-30 38:31:0
2024Q3_day9,actual eps,0.724727444,2026-04-30 38:31:0
2024Q3_day9,operating margin,0.098363857,2026-04-30 38:31:0
2024Q3_day9,guidance surprise pct,0.851535804,2026-04-30 38:31:0
2024Q3_day9,guidance eps,-0.531580224,2026-04-30 38:31:0
2024Q3_day9,china rev yoy,-0.068939889,2026-04-30 38:31:0
2024Q3_day9,revenue qoq,-0.25542193,2026-04-30 38:31:0
2024Q3_day9,beta sp500,0.052563426,2026-04-30 38:31:0
2024Q3_day9,beta sp500 it,0.895577701,2026-04-30 38:31:0
2024Q3_day9,beta nasdaq,0.1102445,2026-04-30 38:31:0
2024Q3_day9,cadence return 30d,-0.094058906,2026-04-30 38:31:0
2024Q3_day9,siemens return 30d,0.276540451,2026-04-30 38:31:0
2024Q3_day9,vix,-0.158656056,2026-04-30 38:31:0
2024Q3_day9,vix change 30d,-0.189952755,2026-04-30 38:31:0
2024Q3_day9,high volatility,-0.096574703,2026-04-30 38:31:0
2024Q3_day9,cpi,0.616963069,2026-04-30 38:31:0
2024Q3_day9,unemployment rate,-0.339266531,2026-04-30 38:31:0
2024Q3_day9,analyst sentiment score,-0.215820754,2026-04-30 38:31:0
2024Q3_day9,analyst consensus strength,-0.277914339,2026-04-30 38:31:0
2024Q3_day9,analyst bullish ratio,0.166653794,2026-04-30 38:31:0
2024Q3_day10,analyst bearish ratio,-0.275605953,2026-04-30 38:31:0
2024Q3_day10,analyst coverage,-0.125210044,2026-04-30 38:31:0
2024Q3_day10,analyst rating momentum,-0.088526974,2026-04-30 38:31:0
2024Q3_day10,analyst positive momentum,0.292745016,2026-04-30 38:31:0
2024Q3_day10,analyst price target upside,0.333690889,2026-04-30 38:31:0
2024Q3_day10,reaction days,-0.099143475,2026-04-30 38:31:0
2024Q3_day10,cortex sentiment,-0.467039533,2026-04-30 38:31:0
2024Q3_day10,earnings surprise pct,0.374252087,2026-04-30 38:31:0
2024Q3_day10,actual eps,0.044897054,2026-04-30 38:31:0
2024Q3_day10,operating margin,-0.065105115,2026-04-30 38:31:0
2024Q3_day10,guidance surprise pct,0.614910327,2026-04-30 38:31:0
2024Q3_day10,guidance eps,2.256029892,2026-04-30 38:31:0
2024Q3_day10,china rev yoy,0.129887948,2026-04-30 38:31:0
2024Q3_day10,revenue qoq,-0.41328525,2026-04-30 38:31:0
2024Q3_day10,beta sp500,-0.169432201,2026-04-30 38:31:0
2024Q3_day10,beta sp500 it,0.306414989,2026-04-30 38:31:0
2024Q3_day10,beta nasdaq,0.626532832,2026-04-30 38:31:0
2024Q3_day10,cadence return 30d,-0.475794994,2026-04-30 38:31:0
2024Q3_day10,siemens return 30d,-0.563977316,2026-04-30 38:31:0
2024Q3_day10,vix,0.535482588,2026-04-30 38:31:0
2024Q3_day10,vix change 30d,-0.205192911,2026-04-30 38:31:0
2024Q3_day10,high volatility,-0.834146366,2026-04-30 38:31:0
2024Q3_day10,cpi,0.160388726,2026-04-30 38:31:0
2024Q3_day10,unemployment rate,-0.790724322,2026-04-30 38:31:0
2024Q3_day10,analyst sentiment score,-0.497974696,2026-04-30 38:31:0
2024Q3_day10,analyst consensus strength,0.098346352,2026-04-30 38:31:0
2024Q3_day10,analyst bullish ratio,0.277281042,2026-04-30 38:31:0
2024Q4_day1,analyst bearish ratio,-0.304168786,2026-04-30 38:31:0
2024Q4_day1,analyst coverage,0.025706148,2026-04-30 38:31:0
2024Q4_day1,analyst rating momentum,-0.277627388,2026-04-30 38:31:0
2024Q4_day1,analyst positive momentum,0.076615127,2026-04-30 38:31:0
2024Q4_day1,analyst price target upside,-0.029069264,2026-04-30 38:31:0
2024Q4_day1,reaction days,0.068379832,2026-04-30 38:31:0
2024Q4_day1,cortex sentiment,-1.097489237,2026-04-30 38:31:0
2024Q4_day1,earnings surprise pct,1.190681745,2026-04-30 38:31:0
2024Q4_day1,actual eps,1.31507067,2026-04-30 38:31:0
2024Q4_day1,operating margin,-0.070386171,2026-04-30 38:31:0
2024Q4_day1,guidance surprise pct,0.822942797,2026-04-30 38:31:0
2024Q4_day1,guidance eps,-0.069154849,2026-04-30 38:31:0
2024Q4_day1,china rev yoy,-0.089902994,2026-04-30 38:31:0
2024Q4_day1,revenue qoq,-0.015061385,2026-04-30 38:31:0
2024Q4_day1,beta sp500,0.786237927,2026-04-30 38:31:0
2024Q4_day1,beta sp500 it,-0.333590108,2026-04-30 38:31:0
2024Q4_day1,beta nasdaq,0.439253172,2026-04-30 38:31:0
2024Q4_day1,cadence return 30d,0.299057632,2026-04-30 38:31:0
2024Q4_day1,siemens return 30d,0.084190921,2026-04-30 38:31:0
2024Q4_day1,vix,0.479310242,2026-04-30 38:31:0
2024Q4_day1,vix change 30d,-0.213947264,2026-04-30 38:31:0
2024Q4_day1,high volatility,-0.205420402,2026-04-30 38:31:0
2024Q4_day1,cpi,-0.015936196,2026-04-30 38:31:0
2024Q4_day1,unemployment rate,0.367070665,2026-04-30 38:31:0
2024Q4_day1,analyst sentiment score,0.15788154,2026-04-30 38:31:0
2024Q4_day1,analyst consensus strength,-0.187703186,2026-04-30 38:31:0
2024Q4_day1,analyst bullish ratio,-0.395774158,2026-04-30 38:31:0
2024Q4_day2,analyst bearish ratio,-0.060894191,2026-04-30 38:31:0
2024Q4_day2,analyst coverage,-0.240011569,2026-04-30 38:31:0
2024Q4_day2,analyst rating momentum,-0.019057372,2026-04-30 38:31:0
2024Q4_day2,analyst positive momentum,0.37123144,2026-04-30 38:31:0
2024Q4_day2,analyst price target upside,0.058539669,2026-04-30 38:31:0
2024Q4_day2,reaction days,0.141435324,2026-04-30 38:31:0
2024Q4_day2,cortex sentiment,-0.465186359,2026-04-30 38:31:0
2024Q4_day2,earnings surprise pct,1.309058529,2026-04-30 38:31:0
2024Q4_day2,actual eps,-0.5481336,2026-04-30 38:31:0
2024Q4_day2,operating margin,-0.182010088,2026-04-30 38:31:0
2024Q4_day2,guidance surprise pct,0.926770215,2026-04-30 38:31:0
2024Q4_day2,guidance eps,1.520047374,2026-04-30 38:31:0
2024Q4_day2,china rev yoy,-0.147570734,2026-04-30 38:31:0
2024Q4_day2,revenue qoq,-0.562965812,2026-04-30 38:31:0
2024Q4_day2,beta sp500,0.185913434,2026-04-30 38:31:0
2024Q4_day2,beta sp500 it,-0.190608717,2026-04-30 38:31:0
2024Q4_day2,beta nasdaq,-0.356899998,2026-04-30 38:31:0
2024Q4_day2,cadence return 30d,-0.187303617,2026-04-30 38:31:0
2024Q4_day2,siemens return 30d,-0.055357607,2026-04-30 38:31:0
2024Q4_day2,vix,-0.702372332,2026-04-30 38:31:0
2024Q4_day2,vix change 30d,-1.502783029,2026-04-30 38:31:0
2024Q4_day2,high volatility,0.048533098,2026-04-30 38:31:0
2024Q4_day2,cpi,0.382462512,2026-04-30 38:31:0
2024Q4_day2,unemployment rate,0.195456597,2026-04-30 38:31:0
2024Q4_day2,analyst sentiment score,-1.182611402,2026-04-30 38:31:0
2024Q4_day2,analyst consensus strength,-0.06044746,2026-04-30 38:31:0
2024Q4_day2,analyst bullish ratio,-0.001956395,2026-04-30 38:31:0
2024Q4_day3,analyst bearish ratio,0.179638317,2026-04-30 38:31:0
2024Q4_day3,analyst coverage,0.200502147,2026-04-30 38:31:0
2024Q4_day3,analyst rating momentum,-0.22025214,2026-04-30 38:31:0
2024Q4_day3,analyst positive momentum,0.024598667,2026-04-30 38:31:0
2024Q4_day3,analyst price target upside,0.241456081,2026-04-30 38:31:0
2024Q4_day3,reaction days,0.441164464,2026-04-30 38:31:0
2024Q4_day3,cortex sentiment,-0.077296076,2026-04-30 38:31:0
2024Q4_day3,earnings surprise pct,1.273434012,2026-04-30 38:31:0
2024Q4_day3,actual eps,0.850295977,2026-04-30 38:31:0
2024Q4_day3,operating margin,0.423137744,2026-04-30 38:31:0
2024Q4_day3,guidance surprise pct,1.045857678,2026-04-30 38:31:0
2024Q4_day3,guidance eps,0.283347254,2026-04-30 38:31:0
2024Q4_day3,china rev yoy,0.421010991,2026-04-30 38:31:0
2024Q4_day3,revenue qoq,0.209370982,2026-04-30 38:31:0
2024Q4_day3,beta sp500,-0.132913206,2026-04-30 38:31:0
2024Q4_day3,beta sp500 it,-0.14384789,2026-04-30 38:31:0
2024Q4_day3,beta nasdaq,0.088972664,2026-04-30 38:31:0
2024Q4_day3,cadence return 30d,0.138955439,2026-04-30 38:31:0
2024Q4_day3,siemens return 30d,0.05918768,2026-04-30 38:31:0
2024Q4_day3,vix,-0.244345663,2026-04-30 38:31:0
2024Q4_day3,vix change 30d,0.449978687,2026-04-30 38:31:0
2024Q4_day3,high volatility,0.135771576,2026-04-30 38:31:0
2024Q4_day3,cpi,0.057190677,2026-04-30 38:31:0
2024Q4_day3,unemployment rate,0.282393174,2026-04-30 38:31:0
2024Q4_day3,analyst sentiment score,-1.119514342,2026-04-30 38:31:0
2024Q4_day3,analyst consensus strength,0.119378115,2026-04-30 38:31:0
2024Q4_day3,analyst bullish ratio,0.542791905,2026-04-30 38:31:0
2024Q4_day4,analyst bearish ratio,-0.065413769,2026-04-30 38:31:0
2024Q4_day4,analyst coverage,-0.254290179,2026-04-30 38:31:0
2024Q4_day4,analyst rating momentum,-0.195626667,2026-04-30 38:31:0
2024Q4_day4,analyst positive momentum,-0.326889911,2026-04-30 38:31:0
2024Q4_day4,analyst price target upside,-0.006952382,2026-04-30 38:31:0
2024Q4_day4,reaction days,0.07589838,2026-04-30 38:31:0
2024Q4_day4,cortex sentiment,-1.343340212,2026-04-30 38:31:0
2024Q4_day4,earnings surprise pct,0.809371,2026-04-30 38:31:0
2024Q4_day4,actual eps,1.341366304,2026-04-30 38:31:0
2024Q4_day4,operating margin,-0.272326854,2026-04-30 38:31:0
2024Q4_day4,guidance surprise pct,1.711570354,2026-04-30 38:31:0
2024Q4_day4,guidance eps,1.106475253,2026-04-30 38:31:0
2024Q4_day4,china rev yoy,0.309174176,2026-04-30 38:31:0
2024Q4_day4,revenue qoq,-0.197350366,2026-04-30 38:31:0
2024Q4_day4,beta sp500,0.256357568,2026-04-30 38:31:0
2024Q4_day4,beta sp500 it,-0.32758017,2026-04-30 38:31:0
2024Q4_day4,beta nasdaq,0.26707425,2026-04-30 38:31:0
2024Q4_day4,cadence return 30d,0.051551802,2026-04-30 38:31:0
2024Q4_day4,siemens return 30d,0.165975366,2026-04-30 38:31:0
2024Q4_day4,vix,-0.987797303,2026-04-30 38:31:0
2024Q4_day4,vix change 30d,-0.847534921,2026-04-30 38:31:0
2024Q4_day4,high volatility,-0.101385891,2026-04-30 38:31:0
2024Q4_day4,cpi,-0.284504401,2026-04-30 38:31:0
2024Q4_day4,unemployment rate,0.138961888,2026-04-30 38:31:0
2024Q4_day4,analyst sentiment score,-1.320282684,2026-04-30 38:31:0
2024Q4_day4,analyst consensus strength,0.254452264,2026-04-30 38:31:0
2024Q4_day4,analyst bullish ratio,-0.369756994,2026-04-30 38:31:0
2024Q4_day5,analyst bearish ratio,0.165689981,2026-04-30 38:31:0
2024Q4_day5,analyst coverage,0.18768928,2026-04-30 38:31:0
2024Q4_day5,analyst rating momentum,-0.209031546,2026-04-30 38:31:0
2024Q4_day5,analyst positive momentum,0.17460797,2026-04-30 38:31:0
2024Q4_day5,analyst price target upside,0.202088453,2026-04-30 38:31:0
2024Q4_day5,reaction days,0.042231629,2026-04-30 38:31:0
2024Q4_day5,cortex sentiment,-1.10513281,2026-04-30 38:31:0
2024Q4_day5,earnings surprise pct,-0.377575415,2026-04-30 38:31:0
2024Q4_day5,actual eps,1.009790028,2026-04-30 38:31:0
2024Q4_day5,operating margin,-0.469440831,2026-04-30 38:31:0
2024Q4_day5,guidance surprise pct,0.85720652,2026-04-30 38:31:0
2024Q4_day5,guidance eps,0.64193107,2026-04-30 38:31:0
2024Q4_day5,china rev yoy,0.203742833,2026-04-30 38:31:0
2024Q4_day5,revenue qoq,-0.09061365,2026-04-30 38:31:0
2024Q4_day5,beta sp500,-0.098834336,2026-04-30 38:31:0
2024Q4_day5,beta sp500 it,0.219561211,2026-04-30 38:31:0
2024Q4_day5,beta nasdaq,0.100517409,2026-04-30 38:31:0
2024Q4_day5,cadence return 30d,0.094846787,2026-04-30 38:31:0
2024Q4_day5,siemens return 30d,0.140780277,2026-04-30 38:31:0
2024Q4_day5,vix,-1.167786062,2026-04-30 38:31:0
2024Q4_day5,vix change 30d,-0.02160566,2026-04-30 38:31:0
2024Q4_day5,high volatility,-0.093765603,2026-04-30 38:31:0
2024Q4_day5,cpi,-0.305004939,2026-04-30 38:31:0
2024Q4_day5,unemployment rate,-0.073224142,2026-04-30 38:31:0
2024Q4_day5,analyst sentiment score,-0.523584373,2026-04-30 38:31:0
2024Q4_day5,analyst consensus strength,-0.040349035,2026-04-30 38:31:0
2024Q4_day5,analyst bullish ratio,0.10015799,2026-04-30 38:31:0
2024Q4_day6,analyst bearish ratio,0.429410035,2026-04-30 38:31:0
2024Q4_day6,analyst coverage,0.324530018,2026-04-30 38:31:0
2024Q4_day6,analyst rating momentum,-0.393665758,2026-04-30 38:31:0
2024Q4_day6,analyst positive momentum,0.186620997,2026-04-30 38:31:0
2024Q4_day6,analyst price target upside,0.415786664,2026-04-30 38:31:0
2024Q4_day6,reaction days,0.227361704,2026-04-30 38:31:0
2024Q4_day6,cortex sentiment,0.154588255,2026-04-30 38:31:0
2024Q4_day6,earnings surprise pct,2.007362267,2026-04-30 38:31:0
2024Q4_day6,actual eps,1.414225728,2026-04-30 38:31:0
2024Q4_day6,operating margin,0.074792579,2026-04-30 38:31:0
2024Q4_day6,guidance surprise pct,1.427053084,2026-04-30 38:31:0
2024Q4_day6,guidance eps,0.8869327,2026-04-30 38:31:0
2024Q4_day6,china rev yoy,0.007170913,2026-04-30 38:31:0
2024Q4_day6,revenue qoq,-0.105424271,2026-04-30 38:31:0
2024Q4_day6,beta sp500,0.469024008,2026-04-30 38:31:0
2024Q4_day6,beta sp500 it,-0.2455286,2026-04-30 38:31:0
2024Q4_day6,beta nasdaq,0.459710317,2026-04-30 38:31:0
2024Q4_day6,cadence return 30d,0.149959237,2026-04-30 38:31:0
2024Q4_day6,siemens return 30d,-0.419791852,2026-04-30 38:31:0
2024Q4_day6,vix,-0.216175354,2026-04-30 38:31:0
2024Q4_day6,vix change 30d,-1.450013254,2026-04-30 38:31:0
2024Q4_day6,high volatility,-0.087245992,2026-04-30 38:31:0
2024Q4_day6,cpi,0.265569445,2026-04-30 38:31:0
2024Q4_day6,unemployment rate,-0.177706787,2026-04-30 38:31:0
2024Q4_day6,analyst sentiment score,-0.425871382,2026-04-30 38:31:0
2024Q4_day6,analyst consensus strength,0.58624723,2026-04-30 38:31:0
2024Q4_day6,analyst bullish ratio,-0.151724011,2026-04-30 38:31:0
2024Q4_day7,analyst bearish ratio,-0.317672276,2026-04-30 38:31:0
2024Q4_day7,analyst coverage,0.444499021,2026-04-30 38:31:0
2024Q4_day7,analyst rating momentum,0.588776157,2026-04-30 38:31:0
2024Q4_day7,analyst positive momentum,0.001108702,2026-04-30 38:31:0
2024Q4_day7,analyst price target upside,0.352292607,2026-04-30 38:31:0
2024Q4_day7,reaction days,0.418295183,2026-04-30 38:31:0
2024Q4_day7,cortex sentiment,-0.94549054,2026-04-30 38:31:0
2024Q4_day7,earnings surprise pct,0.508816499,2026-04-30 38:31:0
2024Q4_day7,actual eps,1.538524708,2026-04-30 38:31:0
2024Q4_day7,operating margin,0.505504284,2026-04-30 38:31:0
2024Q4_day7,guidance surprise pct,1.137728516,2026-04-30 38:31:0
2024Q4_day7,guidance eps,0.272111388,2026-04-30 38:31:0
2024Q4_day7,china rev yoy,0.596118334,2026-04-30 38:31:0
2024Q4_day7,revenue qoq,-0.159291269,2026-04-30 38:31:0
2024Q4_day7,beta sp500,-0.100541334,2026-04-30 38:31:0
2024Q4_day7,beta sp500 it,0.10270135,2026-04-30 38:31:0
2024Q4_day7,beta nasdaq,0.466248126,2026-04-30 38:31:0
2024Q4_day7,cadence return 30d,0.256192793,2026-04-30 38:31:0
2024Q4_day7,siemens return 30d,0.12445965,2026-04-30 38:31:0
2024Q4_day7,vix,-0.168355735,2026-04-30 38:31:0
2024Q4_day7,vix change 30d,-0.378242666,2026-04-30 38:31:0
2024Q4_day7,high volatility,-0.120930243,2026-04-30 38:31:0
2024Q4_day7,cpi,-0.758868023,2026-04-30 38:31:0
